"Model","Panel","Trait","CV","Repetition","Fold","PA"
"M4","genome-wide","PH","CV2","7","2",0.612271339722821
"M4","haplotype-tagged","PH","CV2","7","2",0.591117000927409
"M4","genome-wide","PH","CV2","7","3",0.58758362175003
"M4","haplotype-tagged","PH","CV2","7","3",0.563719598087669
"M4","genome-wide","PH","CV2","7","4",0.50316428226347
"M4","haplotype-tagged","PH","CV2","7","4",0.485222652440931
"M4","genome-wide","PH","CV2","7","5",0.576961776539648
"M4","haplotype-tagged","PH","CV2","7","5",0.532256414082684
"M4","genome-wide","PH","CV0","7","1",0.70858971556166
"M4","haplotype-tagged","PH","CV0","7","1",0.677724663359825
"M4","genome-wide","PH","CV0","7","2",0.754396092085646
"M4","haplotype-tagged","PH","CV0","7","2",0.724513767737242
"M4","genome-wide","PH","CV0","7","3",0.608422940368227
"M4","haplotype-tagged","PH","CV0","7","3",0.625854299340344
"M4","genome-wide","PH","CV0","7","4",0.292913296789869
"M4","haplotype-tagged","PH","CV0","7","4",0.278801601109915
"M4","genome-wide","PH","CV0","7","5",0.492551308603466
"M4","haplotype-tagged","PH","CV0","7","5",0.495734468678364
"M4","genome-wide","PH","CV00","7","1",0.44072213687028
"M4","haplotype-tagged","PH","CV00","7","1",0.550571794120457
"M4","genome-wide","PH","CV00","7","2",0.364778545321879
"M4","haplotype-tagged","PH","CV00","7","2",0.244491210734047
"M4","genome-wide","PH","CV00","7","3",0.501546687871085
"M4","haplotype-tagged","PH","CV00","7","3",0.272008245020052
"M4","genome-wide","PH","CV00","7","4",0.364279974732211
"M4","haplotype-tagged","PH","CV00","7","4",0.348258010266514
"M4","genome-wide","PH","CV00","7","5",0.766987975147137
"M4","haplotype-tagged","PH","CV00","7","5",0.594805150987135
"M4","genome-wide","PPP","CV1","7","1",0.1358419131772
"M4","haplotype-tagged","PPP","CV1","7","1",0.139468257313379
"M4","genome-wide","PPP","CV1","7","2",0.260303101629617
"M4","haplotype-tagged","PPP","CV1","7","2",0.140043644552873
"M4","genome-wide","PPP","CV1","7","3",0.152987954482583
"M4","haplotype-tagged","PPP","CV1","7","3",0.150912880162677
"M4","genome-wide","PPP","CV1","7","4",0.181913983447036
"M4","haplotype-tagged","PPP","CV1","7","4",0.176958649149213
"M4","genome-wide","PPP","CV1","7","5",0.138039785675501
"M4","haplotype-tagged","PPP","CV1","7","5",0.0153142904538668
"M4","genome-wide","PPP","CV2","7","1",0.164069450495612
"M4","haplotype-tagged","PPP","CV2","7","1",0.168215226729384
"M4","genome-wide","PPP","CV2","7","2",0.100401669003429
"M4","haplotype-tagged","PPP","CV2","7","2",0.120501115798677
"M4","genome-wide","PPP","CV2","7","3",0.147253845484368
"M4","haplotype-tagged","PPP","CV2","7","3",0.155120630136199
"M4","genome-wide","PPP","CV2","7","4",0.203855815846295
"M4","haplotype-tagged","PPP","CV2","7","4",0.212537834688508
"M4","genome-wide","PPP","CV2","7","5",0.175189301038285
"M4","haplotype-tagged","PPP","CV2","7","5",0.14616592154054
"M4","genome-wide","PPP","CV0","7","1",0.174347338502804
"M4","haplotype-tagged","PPP","CV0","7","1",0.168495828708119
"M4","genome-wide","PPP","CV0","7","2",0.260556612383725
"M4","haplotype-tagged","PPP","CV0","7","2",0.257966641402449
"M4","genome-wide","PPP","CV0","7","3",0.102549131338347
"M4","haplotype-tagged","PPP","CV0","7","3",0.117221735649465
"M4","genome-wide","PPP","CV0","7","4",0.106559530597791
"M4","haplotype-tagged","PPP","CV0","7","4",0.127622647204726
"M4","genome-wide","PPP","CV0","7","5",0.0305430329043808
"M4","haplotype-tagged","PPP","CV0","7","5",0.0654595882770768
"M4","genome-wide","PPP","CV00","7","1",0.0607523646378603
"M4","haplotype-tagged","PPP","CV00","7","1",-0.0619738452381297
"M4","genome-wide","PPP","CV00","7","2",0.2535371317315
"M4","haplotype-tagged","PPP","CV00","7","2",0.0977703499543541
"M4","genome-wide","PPP","CV00","7","3",0.142890563465343
"M4","haplotype-tagged","PPP","CV00","7","3",0.054918288782344
"M4","genome-wide","PPP","CV00","7","4",0.161592694789958
"M4","haplotype-tagged","PPP","CV00","7","4",-0.000428985468791838
"M4","genome-wide","PPP","CV00","7","5",0.484737819837947
"M4","haplotype-tagged","PPP","CV00","7","5",0.169003227545974
"M4","genome-wide","YPPlnt","CV1","7","1",0.0376834766784925
"M4","haplotype-tagged","YPPlnt","CV1","7","1",0.0753739767462006
"M4","genome-wide","YPPlnt","CV1","7","2",0.160345859007503
"M4","haplotype-tagged","YPPlnt","CV1","7","2",0.106456433212329
"M4","genome-wide","YPPlnt","CV1","7","3",0.0390619028701227
"M4","haplotype-tagged","YPPlnt","CV1","7","3",0.0721184940352245
"M4","genome-wide","YPPlnt","CV1","7","4",0.012170544016189
"M4","haplotype-tagged","YPPlnt","CV1","7","4",-0.0137297055018453
"M4","genome-wide","YPPlnt","CV1","7","5",0.180097180031416
"M4","haplotype-tagged","YPPlnt","CV1","7","5",0.088559545489411
"M4","genome-wide","YPPlnt","CV2","7","1",0.147313393272506
"M4","haplotype-tagged","YPPlnt","CV2","7","1",0.136941363496569
"M4","genome-wide","YPPlnt","CV2","7","2",0.132736005993848
"M4","haplotype-tagged","YPPlnt","CV2","7","2",0.150770718415389
"M4","genome-wide","YPPlnt","CV2","7","3",0.138229660796176
"M4","haplotype-tagged","YPPlnt","CV2","7","3",0.117469443707523
"M4","genome-wide","YPPlnt","CV2","7","4",0.154284194196073
"M4","haplotype-tagged","YPPlnt","CV2","7","4",0.126195985832986
"M4","genome-wide","YPPlnt","CV2","7","5",0.128150551602614
"M4","haplotype-tagged","YPPlnt","CV2","7","5",0.0690677491559387
"M4","genome-wide","YPPlnt","CV0","7","1",0.113505127305412
"M4","haplotype-tagged","YPPlnt","CV0","7","1",0.0999803527768606
"M4","genome-wide","YPPlnt","CV0","7","2",0.209411232157239
"M4","haplotype-tagged","YPPlnt","CV0","7","2",0.174592537934279
"M4","genome-wide","YPPlnt","CV0","7","3",0.15664815447901
"M4","haplotype-tagged","YPPlnt","CV0","7","3",0.142280604710373
"M4","genome-wide","YPPlnt","CV0","7","4",0.0873953959749497
"M4","haplotype-tagged","YPPlnt","CV0","7","4",0.130940715284002
"M4","genome-wide","YPPlnt","CV0","7","5",0.112356738237627
"M4","haplotype-tagged","YPPlnt","CV0","7","5",0.123764831906717
"M4","genome-wide","YPPlnt","CV00","7","1",0.136048839376062
"M4","haplotype-tagged","YPPlnt","CV00","7","1",0.0613907415090342
"M4","genome-wide","YPPlnt","CV00","7","2",0.259865559812837
"M4","haplotype-tagged","YPPlnt","CV00","7","2",0.190569699157029
"M4","genome-wide","YPPlnt","CV00","7","3",0.0579361826666991
"M4","haplotype-tagged","YPPlnt","CV00","7","3",0.15270966596113
"M4","genome-wide","YPPlnt","CV00","7","4",0.25619682343176
"M4","haplotype-tagged","YPPlnt","CV00","7","4",0.200559448315917
"M4","genome-wide","YPPlnt","CV00","7","5",-0.0104680468798898
"M4","haplotype-tagged","YPPlnt","CV00","7","5",-0.0647049461264938
"M4","genome-wide","DTF","CV1","8","1",0.449208411366632
"M4","haplotype-tagged","DTF","CV1","8","1",0.297355507353517
"M4","genome-wide","DTF","CV1","8","2",0.423047380037738
"M4","haplotype-tagged","DTF","CV1","8","2",0.28426401794106
"M4","genome-wide","DTF","CV1","8","3",0.383265338112856
"M4","haplotype-tagged","DTF","CV1","8","3",0.289663957208205
"M4","genome-wide","DTF","CV1","8","4",0.482084205481759
"M4","haplotype-tagged","DTF","CV1","8","4",0.456234884376427
"M4","genome-wide","DTF","CV1","8","5",0.484818378692628
"M4","haplotype-tagged","DTF","CV1","8","5",0.334772164113508
"M4","genome-wide","DTF","CV2","8","1",0.633822532761363
"M4","haplotype-tagged","DTF","CV2","8","1",0.619384287973414
"M4","genome-wide","DTF","CV2","8","2",0.576175833026139
"M4","haplotype-tagged","DTF","CV2","8","2",0.565663699664094
"M4","genome-wide","DTF","CV2","8","3",0.575174302295147
"M4","haplotype-tagged","DTF","CV2","8","3",0.548229689115933
"M4","genome-wide","DTF","CV2","8","4",0.597576166415771
"M4","haplotype-tagged","DTF","CV2","8","4",0.614815113629647
"M4","genome-wide","DTF","CV2","8","5",0.619710197914509
"M4","haplotype-tagged","DTF","CV2","8","5",0.620438010799152
"M4","genome-wide","DTF","CV0","8","1",0.505957407313188
"M4","haplotype-tagged","DTF","CV0","8","1",0.501072424576027
"M4","genome-wide","DTF","CV0","8","2",0.709740874305242
"M4","haplotype-tagged","DTF","CV0","8","2",0.701765007707044
"M4","genome-wide","DTF","CV0","8","3",0.710260302673619
"M4","haplotype-tagged","DTF","CV0","8","3",0.712768609362689
"M4","genome-wide","DTF","CV0","8","4",0.543836141930224
"M4","haplotype-tagged","DTF","CV0","8","4",0.523314416420369
"M4","genome-wide","DTF","CV0","8","5",0.624288526367555
"M4","haplotype-tagged","DTF","CV0","8","5",0.637926967459202
"M4","genome-wide","DTF","CV00","8","1",0.487142851389473
"M4","haplotype-tagged","DTF","CV00","8","1",0.15070949515162
"M4","genome-wide","DTF","CV00","8","2",0.322142638358655
"M4","haplotype-tagged","DTF","CV00","8","2",0.11272768849591
"M4","genome-wide","DTF","CV00","8","3",0.60549622080126
"M4","haplotype-tagged","DTF","CV00","8","3",0.388525474320836
"M4","genome-wide","DTF","CV00","8","4",0.461072090332217
"M4","haplotype-tagged","DTF","CV00","8","4",-0.0209493291125621
"M4","genome-wide","DTF","CV00","8","5",0.550523716177363
"M4","haplotype-tagged","DTF","CV00","8","5",0.158489770856144
"M4","genome-wide","DTM","CV1","8","1",0.308609654275481
"M4","haplotype-tagged","DTM","CV1","8","1",0.115867328870267
"M4","genome-wide","DTM","CV1","8","2",0.304178374353055
"M4","haplotype-tagged","DTM","CV1","8","2",0.118458683299925
"M4","genome-wide","DTM","CV1","8","3",0.231234040747371
"M4","haplotype-tagged","DTM","CV1","8","3",0.153948876534469
"M4","genome-wide","DTM","CV1","8","4",0.282280780304884
"M4","haplotype-tagged","DTM","CV1","8","4",0.17523109089194
"M4","genome-wide","DTM","CV1","8","5",0.436373662111732
"M4","haplotype-tagged","DTM","CV1","8","5",0.184833724464079
"M4","genome-wide","DTM","CV2","8","1",0.469302556638752
"M4","haplotype-tagged","DTM","CV2","8","1",0.455954619369454
"M4","genome-wide","DTM","CV2","8","2",0.508562775695468
"M4","haplotype-tagged","DTM","CV2","8","2",0.500813067671189
"M4","genome-wide","DTM","CV2","8","3",0.475964661586321
"M4","haplotype-tagged","DTM","CV2","8","3",0.476429381957215
"M4","genome-wide","DTM","CV2","8","4",0.464638222837136
"M4","haplotype-tagged","DTM","CV2","8","4",0.487080639594146
"M4","genome-wide","DTM","CV2","8","5",0.476778458649116
"M4","haplotype-tagged","DTM","CV2","8","5",0.444968122666962
"M4","genome-wide","DTM","CV0","8","1",0.375730483442031
"M4","haplotype-tagged","DTM","CV0","8","1",0.378105245302424
"M4","genome-wide","DTM","CV0","8","2",0.565015123435071
"M4","haplotype-tagged","DTM","CV0","8","2",0.542546082349864
"M4","genome-wide","DTM","CV0","8","3",0.630542469254729
"M4","haplotype-tagged","DTM","CV0","8","3",0.586377697799671
"M4","genome-wide","DTM","CV0","8","4",0.349384691045085
"M4","haplotype-tagged","DTM","CV0","8","4",0.339522199503957
"M4","genome-wide","DTM","CV0","8","5",0.540031516883672
"M4","haplotype-tagged","DTM","CV0","8","5",0.507181013371193
"M4","genome-wide","DTM","CV00","8","1",0.41342180187125
"M4","haplotype-tagged","DTM","CV00","8","1",0.129077712819039
"M4","genome-wide","DTM","CV00","8","2",0.22038351576252
"M4","haplotype-tagged","DTM","CV00","8","2",0.056882610802211
"M4","genome-wide","DTM","CV00","8","3",0.202713748028538
"M4","haplotype-tagged","DTM","CV00","8","3",0.00487145312094534
"M4","genome-wide","DTM","CV00","8","4",0.477449669887861
"M4","haplotype-tagged","DTM","CV00","8","4",0.0540751068893728
"M4","genome-wide","DTM","CV00","8","5",0.249295263786732
"M4","haplotype-tagged","DTM","CV00","8","5",0.172462510072003
"M4","genome-wide","HSW","CV1","8","1",0.541497998255603
"M4","haplotype-tagged","HSW","CV1","8","1",0.382068481692668
"M4","genome-wide","HSW","CV1","8","2",0.646211410255381
"M4","haplotype-tagged","HSW","CV1","8","2",0.41000130222727
"M4","genome-wide","HSW","CV1","8","3",0.686322788449356
"M4","haplotype-tagged","HSW","CV1","8","3",0.512725613091431
"M4","genome-wide","HSW","CV1","8","4",0.685992136662833
"M4","haplotype-tagged","HSW","CV1","8","4",0.50780467065348
"M4","genome-wide","HSW","CV1","8","5",0.455694038431369
"M4","haplotype-tagged","HSW","CV1","8","5",0.268094671237919
"M4","genome-wide","HSW","CV2","8","1",0.749836140570907
"M4","haplotype-tagged","HSW","CV2","8","1",0.753509231908145
"M4","genome-wide","HSW","CV2","8","2",0.790822286278322
"M4","haplotype-tagged","HSW","CV2","8","2",0.792595415634332
"M4","genome-wide","HSW","CV2","8","3",0.733665420845978
"M4","haplotype-tagged","HSW","CV2","8","3",0.74510215189208
"M4","genome-wide","HSW","CV2","8","4",0.762876262799422
"M4","haplotype-tagged","HSW","CV2","8","4",0.751074951920326
"M4","genome-wide","HSW","CV2","8","5",0.657734010010664
"M4","haplotype-tagged","HSW","CV2","8","5",0.661580339338926
"M4","genome-wide","HSW","CV0","8","1",0.694404685567197
"M4","haplotype-tagged","HSW","CV0","8","1",0.698348667982948
"M4","genome-wide","HSW","CV0","8","2",0.789649841396402
"M4","haplotype-tagged","HSW","CV0","8","2",0.791459412448923
"M4","genome-wide","HSW","CV0","8","3",0.761630620727418
"M4","haplotype-tagged","HSW","CV0","8","3",0.752956333622612
"M4","genome-wide","HSW","CV0","8","4",0.678456736396095
"M4","haplotype-tagged","HSW","CV0","8","4",0.677370492521002
"M4","genome-wide","HSW","CV0","8","5",0.867394536406239
"M4","haplotype-tagged","HSW","CV0","8","5",0.854785457768012
"M4","genome-wide","HSW","CV00","8","1",0.700747412221616
"M4","haplotype-tagged","HSW","CV00","8","1",0.29766302934935
"M4","genome-wide","HSW","CV00","8","2",0.579200391888957
"M4","haplotype-tagged","HSW","CV00","8","2",0.439903644143897
"M4","genome-wide","HSW","CV00","8","3",0.659853989345732
"M4","haplotype-tagged","HSW","CV00","8","3",0.46429524774429
"M4","genome-wide","HSW","CV00","8","4",0.654467804308073
"M4","haplotype-tagged","HSW","CV00","8","4",0.516058071053909
"M4","genome-wide","HSW","CV00","8","5",0.727011305197134
"M4","haplotype-tagged","HSW","CV00","8","5",0.426440880416853
"M4","genome-wide","PH","CV1","8","1",0.431052210590297
"M4","haplotype-tagged","PH","CV1","8","1",0.290935223563079
"M4","genome-wide","PH","CV1","8","2",0.500098485961708
"M4","haplotype-tagged","PH","CV1","8","2",0.286527134214014
"M4","genome-wide","PH","CV1","8","3",0.330252508221353
"M4","haplotype-tagged","PH","CV1","8","3",0.322107951093771
"M4","genome-wide","PH","CV1","8","4",0.466874957246028
"M4","haplotype-tagged","PH","CV1","8","4",0.366155607715229
"M4","genome-wide","PH","CV1","8","5",0.477934890972456
"M4","haplotype-tagged","PH","CV1","8","5",0.291743508860827
"M4","genome-wide","PH","CV2","8","1",0.579551515138088
"M4","haplotype-tagged","PH","CV2","8","1",0.586213600844449
"M4","genome-wide","PH","CV2","8","2",0.630354965662199
"M4","haplotype-tagged","PH","CV2","8","2",0.610526604237861
"M4","genome-wide","PH","CV2","8","3",0.563812723791692
"M4","haplotype-tagged","PH","CV2","8","3",0.563126270609219
"M4","genome-wide","PH","CV2","8","4",0.555600361651705
"M4","haplotype-tagged","PH","CV2","8","4",0.521248509929386
"M4","genome-wide","PH","CV2","8","5",0.528870066250807
"M4","haplotype-tagged","PH","CV2","8","5",0.525952315737632
"M4","genome-wide","PH","CV0","8","1",0.605855960670084
"M4","haplotype-tagged","PH","CV0","8","1",0.623681814035528
"M4","genome-wide","PH","CV0","8","2",0.625312999219516
"M4","haplotype-tagged","PH","CV0","8","2",0.596831215169065
"M4","genome-wide","PH","CV0","8","3",0.707798381311157
"M4","haplotype-tagged","PH","CV0","8","3",0.673985040524598
"M4","genome-wide","PH","CV0","8","4",0.605407943960053
"M4","haplotype-tagged","PH","CV0","8","4",0.596890447449126
"M4","genome-wide","PH","CV0","8","5",0.105777525238601
"M4","haplotype-tagged","PH","CV0","8","5",0.0984431674339209
"M4","genome-wide","PH","CV00","8","1",0.566609103337342
"M4","haplotype-tagged","PH","CV00","8","1",0.547321424481168
"M4","genome-wide","PH","CV00","8","2",0.163431711294826
"M4","haplotype-tagged","PH","CV00","8","2",0.0764916049897767
"M4","genome-wide","PH","CV00","8","3",0.240221806634274
"M4","haplotype-tagged","PH","CV00","8","3",0.271885623051137
"M4","genome-wide","PH","CV00","8","4",0.397573866730356
"M4","haplotype-tagged","PH","CV00","8","4",0.573081355840539
"M4","genome-wide","PH","CV00","8","5",0.471799395606974
"M4","haplotype-tagged","PH","CV00","8","5",0.436960501683575
"M4","genome-wide","PPP","CV1","8","1",0.18112549049579
"M4","haplotype-tagged","PPP","CV1","8","1",0.0800056606270736
"M4","genome-wide","PPP","CV1","8","2",0.15391211848825
"M4","haplotype-tagged","PPP","CV1","8","2",0.235703076217903
"M4","genome-wide","PPP","CV1","8","3",0.166844937863145
"M4","haplotype-tagged","PPP","CV1","8","3",0.199014749572733
"M4","genome-wide","PPP","CV1","8","4",0.212346820845947
"M4","haplotype-tagged","PPP","CV1","8","4",0.165517186338273
"M4","genome-wide","PPP","CV1","8","5",0.0218235068308487
"M4","haplotype-tagged","PPP","CV1","8","5",-0.0385356360196432
"M4","genome-wide","PPP","CV2","8","1",0.148902265612285
"M4","haplotype-tagged","PPP","CV2","8","1",0.142948789266241
"M4","genome-wide","PPP","CV2","8","2",0.188375694883607
"M4","haplotype-tagged","PPP","CV2","8","2",0.180336977027874
"M4","genome-wide","PPP","CV2","8","3",0.151953420163015
"M4","haplotype-tagged","PPP","CV2","8","3",0.141926979889934
"M4","genome-wide","PPP","CV2","8","4",0.159441179617488
"M4","haplotype-tagged","PPP","CV2","8","4",0.130068840910455
"M4","genome-wide","PPP","CV2","8","5",0.183744354834974
"M4","haplotype-tagged","PPP","CV2","8","5",0.171666827240466
"M4","genome-wide","PPP","CV0","8","1",0.096462588483391
"M4","haplotype-tagged","PPP","CV0","8","1",0.113961645586529
"M4","genome-wide","PPP","CV0","8","2",0.163407387397144
"M4","haplotype-tagged","PPP","CV0","8","2",0.200374285086021
"M4","genome-wide","PPP","CV0","8","3",0.185985524704807
"M4","haplotype-tagged","PPP","CV0","8","3",0.171958785292964
"M4","genome-wide","PPP","CV0","8","4",0.0827365099456658
"M4","haplotype-tagged","PPP","CV0","8","4",0.091922367309732
"M4","genome-wide","PPP","CV0","8","5",-0.00194339412536508
"M4","haplotype-tagged","PPP","CV0","8","5",0.00929516081630851
"M4","genome-wide","PPP","CV00","8","1",0.258639554192532
"M4","haplotype-tagged","PPP","CV00","8","1",0.0792858328815838
"M4","genome-wide","PPP","CV00","8","2",0.18670709025022
"M4","haplotype-tagged","PPP","CV00","8","2",0.149743158671019
"M4","genome-wide","PPP","CV00","8","3",0.137602439645195
"M4","haplotype-tagged","PPP","CV00","8","3",0.094060796121524
"M4","genome-wide","PPP","CV00","8","4",0.221542186881743
"M4","haplotype-tagged","PPP","CV00","8","4",0.148372439056393
"M4","genome-wide","PPP","CV00","8","5",0.14760143316825
"M4","haplotype-tagged","PPP","CV00","8","5",0.266737269758118
"M4","genome-wide","YPPlnt","CV1","8","1",0.0769004890397673
"M4","haplotype-tagged","YPPlnt","CV1","8","1",0.0457812020309113
"M4","genome-wide","YPPlnt","CV1","8","2",0.181318047015138
"M4","haplotype-tagged","YPPlnt","CV1","8","2",0.0028904795920533
"M4","genome-wide","YPPlnt","CV1","8","3",0.0314047956754579
"M4","haplotype-tagged","YPPlnt","CV1","8","3",-0.024939144330352
"M4","genome-wide","YPPlnt","CV1","8","4",0.105105953285283
"M4","haplotype-tagged","YPPlnt","CV1","8","4",0.0306891952139839
"M4","genome-wide","YPPlnt","CV1","8","5",0.135650957341735
"M4","haplotype-tagged","YPPlnt","CV1","8","5",0.139840556574811
"M4","genome-wide","YPPlnt","CV2","8","1",0.036976258818742
"M4","haplotype-tagged","YPPlnt","CV2","8","1",0.0146680781538511
"M4","genome-wide","YPPlnt","CV2","8","2",0.1273862655885
"M4","haplotype-tagged","YPPlnt","CV2","8","2",0.0823226214870378
"M4","genome-wide","YPPlnt","CV2","8","3",0.101738049459128
"M4","haplotype-tagged","YPPlnt","CV2","8","3",0.0759829128878184
"M4","genome-wide","YPPlnt","CV2","8","4",0.166204308735235
"M4","haplotype-tagged","YPPlnt","CV2","8","4",0.131978899547671
"M4","genome-wide","YPPlnt","CV2","8","5",0.16589503739802
"M4","haplotype-tagged","YPPlnt","CV2","8","5",0.183903586637626
"M4","genome-wide","YPPlnt","CV0","8","1",0.154940232351753
"M4","haplotype-tagged","YPPlnt","CV0","8","1",0.138437712316107
"M4","genome-wide","YPPlnt","CV0","8","2",0.0806271509285853
"M4","haplotype-tagged","YPPlnt","CV0","8","2",0.0519211253383825
"M4","genome-wide","YPPlnt","CV0","8","3",0.112294698704495
"M4","haplotype-tagged","YPPlnt","CV0","8","3",0.102209658202464
"M4","genome-wide","YPPlnt","CV0","8","4",0.180369874185405
"M4","haplotype-tagged","YPPlnt","CV0","8","4",0.200202779612897
"M4","genome-wide","YPPlnt","CV0","8","5",0.19396981731528
"M4","haplotype-tagged","YPPlnt","CV0","8","5",0.196277474432125
"M4","genome-wide","YPPlnt","CV00","8","1",0.246684860070415
"M4","haplotype-tagged","YPPlnt","CV00","8","1",0.174463329579863
"M4","genome-wide","YPPlnt","CV00","8","2",0.0934759956863556
"M4","haplotype-tagged","YPPlnt","CV00","8","2",0.0375633698581293
"M4","genome-wide","YPPlnt","CV00","8","3",0.272901577836062
"M4","haplotype-tagged","YPPlnt","CV00","8","3",0.272280937526363
"M4","genome-wide","YPPlnt","CV00","8","4",-0.0182884072217304
"M4","haplotype-tagged","YPPlnt","CV00","8","4",0.0197604494399071
"M4","genome-wide","YPPlnt","CV00","8","5",-0.218435925948101
"M4","haplotype-tagged","YPPlnt","CV00","8","5",0.0206550176343447
"M4","genome-wide","DTF","CV1","9","1",0.420120881324278
"M4","haplotype-tagged","DTF","CV1","9","1",0.141163852079594
"M4","genome-wide","DTF","CV1","9","2",0.422607274119222
"M4","haplotype-tagged","DTF","CV1","9","2",0.177768337778392
"M4","genome-wide","DTF","CV1","9","3",0.477002252568434
"M4","haplotype-tagged","DTF","CV1","9","3",0.295060417442736
"M4","genome-wide","DTF","CV1","9","4",0.468450034632787
"M4","haplotype-tagged","DTF","CV1","9","4",0.288184466381431
"M4","genome-wide","DTF","CV1","9","5",0.453357482333708
"M4","haplotype-tagged","DTF","CV1","9","5",0.238417947877986
"M4","genome-wide","DTF","CV2","9","1",0.625958241739901
"M4","haplotype-tagged","DTF","CV2","9","1",0.601974031266588
"M4","genome-wide","DTF","CV2","9","2",0.59330944499658
"M4","haplotype-tagged","DTF","CV2","9","2",0.589958507945538
"M4","genome-wide","DTF","CV2","9","3",0.624586726015974
"M4","haplotype-tagged","DTF","CV2","9","3",0.621099751662748
"M4","genome-wide","DTF","CV2","9","4",0.630320283493225
"M4","haplotype-tagged","DTF","CV2","9","4",0.617057037822677
"M4","genome-wide","DTF","CV2","9","5",0.609431954929112
"M4","haplotype-tagged","DTF","CV2","9","5",0.602368105645207
"M4","genome-wide","DTF","CV0","9","1",0.737795604087105
"M4","haplotype-tagged","DTF","CV0","9","1",0.767230787165677
"M4","genome-wide","DTF","CV0","9","2",0.684288574189023
"M4","haplotype-tagged","DTF","CV0","9","2",0.677361251691848
"M4","genome-wide","DTF","CV0","9","3",0.61595014171141
"M4","haplotype-tagged","DTF","CV0","9","3",0.615559557974233
"M4","genome-wide","DTF","CV0","9","4",0.447452206600714
"M4","haplotype-tagged","DTF","CV0","9","4",0.438071090866826
"M4","genome-wide","DTF","CV0","9","5",0.523577750029186
"M4","haplotype-tagged","DTF","CV0","9","5",0.528547352289443
"M4","genome-wide","DTF","CV00","9","1",0.405217204328491
"M4","haplotype-tagged","DTF","CV00","9","1",0.508600379730826
"M4","genome-wide","DTF","CV00","9","2",0.384951866459361
"M4","haplotype-tagged","DTF","CV00","9","2",0.322741574715677
"M4","genome-wide","DTF","CV00","9","3",0.502400939736709
"M4","haplotype-tagged","DTF","CV00","9","3",0.300957128715329
"M4","genome-wide","DTF","CV00","9","4",0.543301958482325
"M4","haplotype-tagged","DTF","CV00","9","4",0.373907510641801
"M4","genome-wide","DTF","CV00","9","5",0.531556881748226
"M4","haplotype-tagged","DTF","CV00","9","5",0.388302328240074
"M4","genome-wide","DTM","CV1","9","1",0.305974066338415
"M4","haplotype-tagged","DTM","CV1","9","1",0.0281283262654991
"M4","genome-wide","DTM","CV1","9","2",0.306891534507095
"M4","haplotype-tagged","DTM","CV1","9","2",0.0928209832556349
"M4","genome-wide","DTM","CV1","9","3",0.378992571393968
"M4","haplotype-tagged","DTM","CV1","9","3",0.283112189196944
"M4","genome-wide","DTM","CV1","9","4",0.366419090172672
"M4","haplotype-tagged","DTM","CV1","9","4",0.25413149237017
"M4","genome-wide","DTM","CV1","9","5",0.335999162677874
"M4","haplotype-tagged","DTM","CV1","9","5",0.0401666545622282
"M4","genome-wide","DTM","CV2","9","1",0.528335694763296
"M4","haplotype-tagged","DTM","CV2","9","1",0.521003916710389
"M4","genome-wide","DTM","CV2","9","2",0.470151676958276
"M4","haplotype-tagged","DTM","CV2","9","2",0.449839758130007
"M4","genome-wide","DTM","CV2","9","3",0.499609014794762
"M4","haplotype-tagged","DTM","CV2","9","3",0.488540125487913
"M4","genome-wide","DTM","CV2","9","4",0.446792345086265
"M4","haplotype-tagged","DTM","CV2","9","4",0.44935032869929
"M4","genome-wide","DTM","CV2","9","5",0.491817207750087
"M4","haplotype-tagged","DTM","CV2","9","5",0.497376903348165
"M4","genome-wide","DTM","CV0","9","1",0.64015782173439
"M4","haplotype-tagged","DTM","CV0","9","1",0.585806724870686
"M4","genome-wide","DTM","CV0","9","2",0.542249225827812
"M4","haplotype-tagged","DTM","CV0","9","2",0.518769203925582
"M4","genome-wide","DTM","CV0","9","3",0.47192495540553
"M4","haplotype-tagged","DTM","CV0","9","3",0.443358354874525
"M4","genome-wide","DTM","CV0","9","4",0.370624729067161
"M4","haplotype-tagged","DTM","CV0","9","4",0.362189021529131
"M4","genome-wide","DTM","CV0","9","5",0.299005019606011
"M4","haplotype-tagged","DTM","CV0","9","5",0.303851758755898
"M4","genome-wide","DTM","CV00","9","1",0.345980736822787
"M4","haplotype-tagged","DTM","CV00","9","1",0.263041742831031
"M4","genome-wide","DTM","CV00","9","2",0.195371609871475
"M4","haplotype-tagged","DTM","CV00","9","2",0.157980325860616
"M4","genome-wide","DTM","CV00","9","3",0.302004499088009
"M4","haplotype-tagged","DTM","CV00","9","3",0.0991089870808771
"M4","genome-wide","DTM","CV00","9","4",0.321530763996987
"M4","haplotype-tagged","DTM","CV00","9","4",0.167206689593653
"M4","genome-wide","DTM","CV00","9","5",0.25349328972738
"M4","haplotype-tagged","DTM","CV00","9","5",0.267901671703404
"M4","genome-wide","HSW","CV1","9","1",0.55842829781903
"M4","haplotype-tagged","HSW","CV1","9","1",0.428731217935166
"M4","genome-wide","HSW","CV1","9","2",0.643070852428304
"M4","haplotype-tagged","HSW","CV1","9","2",0.338041084856305
"M4","genome-wide","HSW","CV1","9","3",0.645949296308879
"M4","haplotype-tagged","HSW","CV1","9","3",0.56178137055891
"M4","genome-wide","HSW","CV1","9","4",0.590548785059451
"M4","haplotype-tagged","HSW","CV1","9","4",0.546521474073565
